Index,ClassId,Split
2139,18,train
2140,36,train
2141,2,train
2142,13,train
2143,7,train
2144,4,train
2145,10,train
2146,4,train
2147,39,train
2148,11,train
2149,41,train
2150,20,train
2151,27,train
2152,5,train
2153,22,train
2154,5,train
2155,12,train
2156,8,train
2157,14,train
2158,12,train
2159,9,train
2160,18,train
2161,12,train
2162,38,train
2163,13,train
2164,1,train
2165,8,train
2166,7,train
2167,13,train
2168,1,train
2169,15,train
2170,25,train
2171,38,train
2172,35,train
2173,25,train
2174,4,train
2175,33,train
2176,13,train
2177,35,train
2178,8,train
2179,35,train
2180,13,train
2181,33,train
2182,7,train
2183,5,train
2184,13,train
2185,17,train
2186,38,train
2187,5,train
2188,1,train
2189,31,train
2190,21,train
2191,1,train
2192,9,train
2193,36,train
2194,7,train
2195,1,train
2196,11,train
2197,2,train
2198,1,train
2199,1,train
2200,36,train
2201,31,train
2202,42,train
2203,13,train
2204,9,train
2205,25,train
2206,2,train
2207,5,train
2208,14,train
2209,1,train
2210,9,train
2211,15,train
2212,12,train
2213,1,train
2214,13,train
2215,12,train
2216,23,train
2217,12,train
2218,4,train
2219,35,train
2220,26,train
2221,8,train
2222,42,train
2223,10,train
2224,35,train
2225,18,train
2226,38,train
2227,11,train
2228,28,train
2229,31,train
2230,5,train
2231,7,train
2232,38,train
2233,28,train
2234,4,train
2235,11,train
2236,10,train
2237,1,train
2238,2,train
2239,1,train
2240,1,train
2241,41,train
2242,1,train
2243,12,train
2244,23,train
2245,8,train
2246,12,train
2247,35,train
2248,11,train
2249,2,train
2250,1,train
2251,20,train
2252,38,train
2253,2,train
2254,34,train
2255,31,train
2256,25,train
2257,23,train
2258,3,train
2259,12,train
2260,24,train
2261,10,train
2262,7,train
2263,15,train
2264,33,train
2265,4,train
2266,2,train
2267,18,train
2268,39,train
2269,12,train
2270,7,train
2271,4,train
2272,1,train
2273,39,train
2274,4,train
2275,35,train
2276,13,train
2277,10,train
2278,13,train
2279,4,train
2280,14,train
2281,18,train
2282,16,train
2283,2,train
2284,13,train
2285,37,train
2286,11,train
2287,7,train
2288,33,train
2289,9,train
2290,25,train
2291,5,train
2292,2,train
2293,34,train
2294,36,train
2295,5,train
2296,14,train
2297,40,train
2298,26,train
2299,14,train
2300,11,train
2301,11,train
2302,40,train
2303,6,train
2304,1,train
2305,4,train
2306,8,train
2307,13,train
2308,17,train
2309,23,train
2310,4,train
2311,38,train
2312,25,train
2313,11,train
2314,10,train
2315,5,train
2316,11,train
2317,28,train
2318,22,train
2319,20,train
2320,4,train
2321,38,train
2322,1,train
2323,11,train
2324,35,train
2325,13,train
2326,9,train
2327,17,train
2328,8,train
2329,3,train
2330,41,train
2331,38,train
2332,25,train
2333,35,train
2334,12,train
2335,34,train
2336,17,train
2337,31,train
2338,9,train
2339,10,train
2340,9,train
2341,35,train
2342,10,train
2343,8,train
2344,4,train
2345,12,train
2346,14,train
2347,4,train
2348,38,train
2349,8,train
2350,25,train
2351,10,train
2352,1,train
2353,24,train
2354,31,train
2355,11,train
2356,42,train
2357,38,train
2358,1,train
2359,11,train
2360,10,train
2361,14,train
2362,24,train
2363,39,train
2364,1,train
2365,17,train
2366,13,train
2367,8,train
2368,12,train
2369,24,train
2370,2,train
2371,5,train
2372,35,train
2373,9,train
2374,13,train
2375,10,train
2376,38,train
2377,11,train
2378,4,train
2379,26,train
2380,38,train
2381,8,train
2382,11,train
2383,13,train
2384,34,train
2385,2,train
2386,6,train
2387,11,train
2388,1,train
2389,3,train
2390,23,train
2391,11,train
2392,1,train
2393,2,train
2394,2,train
2395,41,train
2396,28,train
2397,3,train
2398,9,train
2399,12,train
2400,4,train
2401,21,train
2402,21,train
2403,23,train
2404,3,train
2405,11,train
2406,3,train
2407,1,train
2408,33,train
2409,8,train
2410,18,train
2411,10,train
2412,1,train
2413,2,train
2414,24,train
2415,7,train
2416,35,train
2417,26,train
2418,20,train
2419,10,train
2420,31,train
2421,38,train
2422,13,train
2423,7,train
2424,14,train
2425,2,train
2426,7,train
2427,12,train
2428,1,train
2429,3,train
2430,2,train
2431,25,train
2432,5,train
2433,1,train
2434,11,train
2435,13,train
2436,4,train
2437,25,train
2438,14,train
2439,11,train
2440,9,train
2441,2,train
2442,5,train
2443,8,train
2444,22,train
2445,18,train
2446,14,train
2447,13,train
2448,28,train
2449,40,train
2450,33,train
2451,1,train
2452,3,train
2453,13,train
2454,5,train
2455,5,train
2456,26,train
2457,9,train
2458,17,train
2459,37,train
2460,5,train
2461,22,train
2462,4,train
2463,36,train
2464,31,train
2465,1,train
2466,12,train
2467,35,train
2468,1,train
2469,17,train
2470,14,train
2471,9,train
2472,33,train
2473,10,train
2474,13,train
2475,23,train
2476,9,train
2477,9,train
2478,19,train
2479,26,train
2480,12,train
2481,25,train
2482,1,train
2483,12,train
2484,1,train
2485,33,train
2486,2,train
2487,38,train
2488,31,train
2489,18,train
2490,8,train
2491,16,train
2492,27,train
2493,10,train
2494,38,train
2495,41,train
2496,16,train
2497,12,train
2498,1,train
2499,33,train
2500,24,train
2501,25,train
2502,18,train
2503,18,train
2504,22,train
2505,11,train
2506,42,train
2507,17,train
2508,4,train
2509,17,train
2510,13,train
2511,12,train
2512,1,train
2513,1,train
2514,4,train
2515,4,train
2516,14,train
2517,1,train
2518,14,train
2519,38,train
2520,5,train
2521,13,train
2522,29,train
2523,9,train
2524,18,train
2525,4,train
2526,38,train
2527,2,train
2528,13,train
2529,25,train
2530,38,train
2531,14,train
2532,13,train
2533,3,train
2534,4,train
2535,25,train
2536,17,train
2537,2,train
2538,31,train
2539,38,train
2540,40,train
2541,1,train
2542,33,train
2543,3,train
2544,12,train
2545,7,train
2546,25,train
2547,34,train
2548,38,train
2549,7,train
2550,2,train
2551,8,train
2552,10,train
2553,35,train
2554,35,train
2555,2,train
2556,38,train
2557,1,train
2558,38,train
2559,8,train
2560,9,train
2561,11,train
2562,31,train
2563,6,train
2564,25,train
2565,23,train
2566,13,train
2567,25,train
2568,21,train
2569,38,train
2570,5,train
2571,23,train
2572,16,train
2573,3,train
2574,31,train
2575,12,train
2576,6,train
2577,10,train
2578,20,train
2579,25,train
2580,41,train
2581,25,train
2582,10,train
2583,27,train
2584,8,train
2585,38,train
2586,2,train
2587,40,train
2588,24,train
2589,33,train
2590,7,train
2591,2,train
2592,2,train
2593,2,train
2594,5,train
2595,1,train
2596,5,train
2597,38,train
2598,14,train
2599,38,train
2600,9,train
2601,2,train
2602,21,train
2603,12,train
2604,25,train
2605,1,train
2606,16,train
2607,1,train
2608,1,train
2609,4,train
2610,4,train
2611,25,train
2612,8,train
2613,16,train
2614,7,train
2615,25,train
2616,18,train
2617,39,train
2618,9,train
2619,25,train
2620,15,train
2621,25,train
2622,2,train
2623,25,train
2624,10,train
2625,11,train
2626,8,train
2627,5,train
2628,33,train
2629,12,train
2630,13,train
2631,7,train
2632,1,train
2633,4,train
2634,32,train
2635,8,train
2636,18,train
2637,11,train
2638,10,train
2639,12,train
2640,5,train
2641,38,train
2642,30,train
2643,28,train
2644,39,train
2645,12,train
2646,35,train
2647,11,train
2648,3,train
2649,5,train
2650,38,train
2651,31,train
2652,26,train
2653,9,train
2654,34,train
2655,13,train
2656,8,train
2657,29,train
2658,10,train
2659,4,train
2660,25,train
2661,6,train
2662,12,train
2663,4,train
2664,17,train
2665,27,train
2666,14,train
2667,4,train
2668,38,train
2669,9,train
2670,2,train
2671,18,train
2672,31,train
2673,38,train
2674,15,train
2675,5,train
2676,18,train
2677,2,train
2678,33,train
2679,15,train
2680,11,train
2681,26,train
2682,8,train
2683,12,train
2684,8,train
2685,23,train
2686,19,train
2687,39,train
2688,1,train
2689,14,train
2690,40,train
2691,11,train
2692,10,train
2693,18,train
2694,12,train
2695,2,train
2696,13,train
2697,4,train
2698,1,train
2699,38,train
2700,13,train
2701,1,train
2702,12,train
2703,1,train
2704,10,train
2705,42,train
2706,3,train
2707,8,train
2708,4,train
2709,7,train
2710,1,train
2711,13,train
2712,3,train
2713,3,train
2714,18,train
2715,9,train
2716,39,train
2717,40,train
2718,15,train
2719,23,train
2720,3,train
2721,4,train
2722,7,train
2723,13,train
2724,38,train
2725,17,train
2726,4,train
2727,7,train
2728,40,train
2729,13,train
2730,2,train
2731,11,train
2732,5,train
2733,15,train
2734,1,train
2735,7,train
2736,39,train
2737,23,train
2738,11,train
2739,38,train
2740,4,train
2741,33,train
2742,14,train
2743,4,train
2744,8,train
2745,33,train
2746,12,train
2747,26,train
2748,8,train
2749,3,train
2750,25,train
2751,13,train
2752,12,train
2753,35,train
2754,10,train
2755,11,train
2756,10,train
2757,35,train
2758,13,train
2759,14,train
2760,5,train
2761,35,train
2762,2,train
2763,10,train
2764,9,train
2765,13,train
2766,11,train
2767,21,train
2768,18,train
2769,9,train
2770,12,train
2771,38,train
2772,34,train
2773,17,train
2774,21,train
2775,5,train
2776,31,train
2777,4,train
2778,12,train
2779,5,train
2780,16,train
2781,25,train
2782,10,train
2783,13,train
2784,33,train
2785,4,train
2786,35,train
2787,12,train
2788,5,train
2789,8,train
2790,4,train
2791,15,train
2792,35,train
2793,26,train
2794,4,train
2795,36,train
2796,8,train
2797,40,train
2798,12,train
2799,22,train
2800,6,train
2801,30,train
2802,26,train
2803,5,train
2804,25,train
2805,25,train
2806,35,train
2807,3,train
2808,31,train
2809,14,train
2810,14,train
2811,10,train
2812,1,train
2813,17,train
2814,38,train
2815,17,train
2816,20,train
2817,39,train
2818,9,train
2819,4,train
2820,38,train
2821,4,train
2822,2,train
2823,13,train
2824,38,train
2825,4,train
2826,5,train
2827,16,train
2828,25,train
2829,1,train
2830,12,train
2831,4,train
2832,31,train
2833,6,train
2834,17,train
2835,18,train
2836,4,train
2837,14,train
2838,8,train
2839,1,train
2840,18,train
2841,2,train
2842,2,train
2843,19,train
2844,4,train
2845,25,train
2846,4,train
2847,13,train
2848,12,train
2849,10,train
2850,13,train
2851,2,train
2852,38,train
2853,28,train
2854,31,train
2855,8,train
2856,17,train
2857,35,train
2858,38,train
2859,1,train
2860,5,train
2861,25,train
2862,28,train
2863,37,train
2864,1,train
2865,7,train
2866,14,train
2867,12,train
2868,12,train
2869,13,train
2870,8,train
2871,5,train
2872,13,train
2873,15,train
2874,10,train
2875,9,train
2876,5,train
2877,25,train
2878,38,train
2879,10,train
2880,4,train
2881,1,train
2882,5,train
2883,16,train
2884,26,train
2885,18,train
2886,10,train
2887,31,train
2888,1,train
2889,2,train
2890,11,train
2891,38,train
2892,7,train
2893,8,train
2894,32,train
2895,2,train
2896,35,train
2897,23,train
2898,35,train
2899,13,train
2900,10,train
2901,5,train
2902,38,train
2903,17,train
2904,4,train
2905,10,train
2906,17,train
2907,5,train
2908,6,train
2909,2,train
2910,16,train
2911,35,train
2912,38,train
2913,2,train
2914,9,train
2915,20,train
2916,30,train
2917,42,train
2918,9,train
2919,7,train
2920,13,train
2921,4,train
2922,9,train
2923,39,train
2924,13,train
2925,21,train
2926,19,train
2927,15,train
2928,17,train
2929,19,train
2930,10,train
2931,16,train
2932,38,train
2933,38,train
2934,12,train
2935,12,train
2936,11,train
2937,29,train
2938,17,train
2939,36,train
2940,5,train
2941,8,train
2942,1,train
2943,13,train
2944,5,train
2945,1,train
2946,9,train
2947,23,train
2948,5,train
2949,6,train
2950,4,train
2951,14,train
2952,8,train
2953,9,train
2954,12,train
2955,4,train
2956,8,train
2957,2,train
2958,2,train
2959,12,train
2960,1,train
2961,1,train
2962,34,train
2963,5,train
2964,8,train
2965,11,train
2966,9,train
2967,11,train
2968,5,train
2969,10,train
2970,8,train
2971,13,train
2972,7,train
2973,4,train
2974,7,train
2975,12,train
2976,25,train
2977,7,train
2978,4,train
2979,33,train
2980,38,train
2981,10,train
2982,17,train
2983,28,train
2984,4,train
2985,4,train
2986,34,train
2987,10,train
2988,37,train
2989,30,train
2990,30,train
2991,35,train
2992,4,train
2993,25,train
2994,18,train
2995,2,train
2996,7,train
2997,0,train
2998,38,train
2999,41,train
3000,3,train
3001,25,train
3002,9,train
3003,9,train
3004,23,train
3005,35,train
3006,25,train
3007,2,train
3008,42,train
3009,12,train
3010,38,train
3011,8,train
3012,34,train
3013,1,train
3014,9,train
3015,25,train
3016,28,train
3017,4,train
3018,23,train
3019,1,train
3020,10,train
3021,12,train
3022,38,train
3023,34,train
3024,14,train
3025,9,train
3026,13,train
3027,38,train
3028,11,train
3029,2,train
3030,37,train
3031,28,train
3032,28,train
3033,14,train
3034,38,train
3035,32,train
3036,36,train
3037,5,train
3038,18,train
3039,15,train
3040,38,train
3041,3,train
3042,16,train
3043,30,train
3044,36,train
3045,12,train
3046,22,train
3047,12,train
3048,1,train
3049,9,train
3050,17,train
3051,38,train
3052,6,train
3053,20,train
3054,35,train
3055,12,train
3056,13,train
3057,34,train
3058,15,train
3059,11,train
3060,13,train
3061,25,train
3062,28,train
3063,5,train
3064,1,train
3065,39,train
3066,13,train
3067,18,train
3068,3,train
3069,41,train
3070,17,train
3071,35,train
3072,38,train
3073,33,train
3074,20,train
3075,13,train
3076,10,train
3077,8,train
3078,7,train
3079,4,train
3080,25,train
3081,2,train
3082,2,train
3083,18,train
3084,35,train
3085,10,train
3086,1,train
3087,8,train
3088,12,train
3089,18,train
3090,13,train
3091,38,train
3092,35,train
3093,28,train
3094,38,train
3095,40,train
3096,5,train
3097,20,train
3098,18,train
3099,15,train
3100,13,train
3101,3,train
3102,33,train
3103,13,train
3104,26,train
3105,3,train
3106,3,train
3107,12,train
3108,2,train
3109,1,train
3110,12,train
3111,1,train
3112,12,train
3113,31,train
3114,38,train
3115,7,train
3116,1,train
3117,4,train
3118,17,train
3119,12,train
3120,4,train
3121,38,train
3122,21,train
3123,40,train
3124,13,train
3125,5,train
3126,1,train
3127,27,train
3128,31,train
3129,10,train
3130,9,train
3131,5,train
3132,18,train
3133,12,train
3134,1,train
3135,4,train
3136,13,train
3137,13,train
3138,38,train
3139,4,train
3140,1,train
3141,5,train
3142,30,train
3143,27,train
3144,13,train
3145,2,train
3146,28,train
3147,12,train
3148,11,train
3149,14,train
3150,10,train
3151,11,train
3152,3,train
3153,9,train
3154,13,train
3155,10,train
3156,1,train
3157,38,train
3158,12,train
3159,32,train
3160,38,train
3161,25,train
3162,1,train
3163,18,train
3164,4,train
3165,10,train
3166,35,train
3167,31,train
3168,7,train
3169,40,train
3170,25,train
3171,13,train
3172,5,train
3173,5,train
3174,2,train
3175,12,train
3176,40,train
3177,3,train
3178,13,train
3179,17,train
3180,1,train
3181,30,train
3182,18,train
3183,9,train
3184,14,train
3185,3,train
3186,40,train
3187,13,train
3188,21,train
3189,2,train
3190,38,train
3191,9,train
3192,18,train
3193,2,train
3194,17,train
3195,13,train
3196,3,train
3197,12,train
3198,4,train
3199,8,train
3200,1,train
3201,38,train
3202,4,train
3203,2,train
3204,9,train
3205,8,train
3206,7,train
3207,29,train
3208,18,train
3209,2,train
3210,10,train
3211,31,train
3212,5,train
3213,36,train
3214,12,train
3215,18,train
3216,18,train
3217,12,train
3218,3,train
3219,4,train
3220,3,train
3221,32,train
3222,10,train
3223,13,train
3224,12,train
3225,17,train
3226,20,train
3227,23,train
3228,35,train
3229,7,train
3230,35,train
3231,17,train
3232,9,train
3233,25,train
3234,10,train
3235,7,train
3236,27,train
3237,26,train
3238,4,train
3239,9,train
3240,2,train
3241,3,train
3242,4,train
3243,31,train
3244,35,train
3245,10,train
3246,10,train
3247,18,train
3248,19,train
3249,17,train
3250,34,train
3251,1,train
3252,31,train
3253,26,train
3254,39,train
3255,26,train
3256,4,train
3257,12,train
3258,8,train
3259,10,train
3260,2,train
3261,5,train
3262,5,train
3263,8,train
3264,28,train
3265,2,train
3266,40,train
3267,1,train
3268,12,train
3269,8,train
3270,15,train
3271,38,train
3272,10,train
3273,5,train
3274,38,train
3275,2,train
3276,18,train
3277,11,train
3278,20,train
3279,18,train
3280,4,train
3281,40,train
3282,13,train
3283,13,train
3284,1,train
3285,40,train
3286,4,train
3287,42,train
3288,2,train
3289,3,train
3290,2,train
3291,38,train
3292,36,train
3293,13,train
3294,2,train
3295,1,train
3296,17,train
3297,14,train
3298,25,train
3299,19,train
3300,31,train
3301,10,train
3302,18,train
3303,18,train
3304,2,train
3305,35,train
3306,28,train
3307,6,train
3308,2,train
3309,35,train
3310,5,train
3311,33,train
3312,2,train
3313,8,train
3314,24,train
3315,0,train
3316,2,train
3317,31,train
3318,10,train
3319,11,train
3320,10,train
3321,23,train
3322,7,train
3323,4,train
3324,22,train
3325,10,train
3326,38,train
3327,14,train
3328,17,train
3329,27,train
3330,7,train
3331,15,train
3332,7,train
3333,1,train
3334,35,train
3335,35,train
3336,17,train
3337,4,train
3338,13,train
3339,5,train
3340,3,train
3341,1,train
3342,11,train
3343,9,train
3344,20,train
3345,23,train
3346,17,train
3347,28,train
3348,10,train
3349,2,train
3350,7,train
3351,11,train
3352,7,train
3353,4,train
3354,9,train
3355,29,train
3356,17,train
3357,9,train
3358,5,train
3359,10,train
3360,4,train
3361,12,train
3362,38,train
3363,4,train
3364,25,train
3365,2,train
3366,10,train
3367,11,train
3368,31,train
3369,18,train
3370,12,train
3371,38,train
3372,4,train
3373,10,train
3374,2,train
3375,12,train
3376,7,train
3377,25,train
3378,1,train
3379,3,train
3380,4,train
3381,16,train
